wavelength_nm,angle_deg,f11,f12,f22,f33,f34,f44
500,60,5.496788444e-02,-1.031211487e-03,5.496788444e-02,5.495821069e-02,0.000000000e+00,5.495821069e-02
500,65,4.600990513e-02,-9.646344355e-04,4.600990513e-02,4.599979185e-02,0.000000000e+00,4.599979185e-02
500,70,3.911680276e-02,-8.974141365e-04,3.911680276e-02,3.910650721e-02,0.000000000e+00,3.910650721e-02
500,75,3.374371403e-02,-8.300006990e-04,3.374371403e-02,3.373350464e-02,0.000000000e+00,3.373350464e-02
500,80,2.950870524e-02,-7.627485122e-04,2.950870524e-02,2.949884573e-02,0.000000000e+00,2.949884573e-02
500,85,2.613949438e-02,-6.960427229e-04,2.613949438e-02,2.613022562e-02,0.000000000e+00,2.613022562e-02
500,90,2.343891953e-02,-6.303393093e-04,2.343891953e-02,2.343044218e-02,0.000000000e+00,2.343044218e-02
500,95,2.126212475e-02,-5.661560639e-04,2.126212475e-02,2.125458577e-02,0.000000000e+00,2.125458577e-02
500,100,1.950121260e-02,-5.040335668e-04,1.950121260e-02,1.949469782e-02,0.000000000e+00,1.949469782e-02
500,105,1.807473806e-02,-4.444800417e-04,1.807473806e-02,1.806927208e-02,0.000000000e+00,1.806927208e-02
500,110,1.692039305e-02,-3.879118955e-04,1.692039305e-02,1.691594589e-02,0.000000000e+00,1.691594589e-02
500,115,1.598982537e-02,-3.346009613e-04,1.598982537e-02,1.598632408e-02,0.000000000e+00,1.598632408e-02
500,120,1.524490739e-02,-2.846417438e-04,1.524490739e-02,1.524224985e-02,0.000000000e+00,1.524224985e-02
500,125,1.465500589e-02,-2.379582616e-04,1.465500589e-02,1.465307385e-02,0.000000000e+00,1.465307385e-02
500,130,1.419495892e-02,-1.943755866e-04,1.419495892e-02,1.419362804e-02,0.000000000e+00,1.419362804e-02
500,135,1.384356845e-02,-1.537727753e-04,1.384356845e-02,1.384271437e-02,0.000000000e+00,1.384271437e-02
500,140,1.358248794e-02,-1.162961747e-04,1.358248794e-02,1.358199005e-02,0.000000000e+00,1.358199005e-02
500,145,1.339543240e-02,-8.254542341e-05,1.339543240e-02,1.339517806e-02,0.000000000e+00,1.339517806e-02
500,150,1.326766916e-02,-5.358540403e-05,1.326766916e-02,1.326756095e-02,0.000000000e+00,1.326756095e-02
500,155,1.318576409e-02,-3.065529877e-05,1.318576409e-02,1.318572845e-02,0.000000000e+00,1.318572845e-02
500,160,1.313755967e-02,-1.459285621e-05,1.313755967e-02,1.313755156e-02,0.000000000e+00,1.313755156e-02
500,165,1.311235087e-02,-5.225147149e-06,1.311235087e-02,1.311234983e-02,0.000000000e+00,1.311234983e-02
500,170,1.310120502e-02,-1.131637516e-06,1.310120502e-02,1.310120498e-02,0.000000000e+00,1.310120498e-02
500,175,1.309735084e-02,-7.485504565e-08,1.309735084e-02,1.309735084e-02,0.000000000e+00,1.309735084e-02
500,180,1.309654791e-02,-0.000000000e+00,1.309654791e-02,1.309654791e-02,0.000000000e+00,1.309654791e-02
525,0,2.446022561e+00,-0.000000000e+00,2.446022561e+00,2.446022561e+00,0.000000000e+00,2.446022561e+00
525,5,1.965328957e+00,-1.835687657e-05,1.965328957e+00,1.965328957e+00,0.000000000e+00,1.965328957e+00
525,10,1.231556442e+00,-1.675874685e-04,1.231556442e+00,1.231556431e+00,0.000000000e+00,1.231556431e+00
525,15,7.600951360e-01,-4.507593393e-04,7.600951360e-01,7.600950024e-01,0.000000000e+00,7.600950024e-01
525,20,4.946377210e-01,-7.615631868e-04,4.946377210e-01,4.946371347e-01,0.000000000e+00,4.946371347e-01
525,25,3.386861132e-01,-1.010286917e-03,3.386861132e-01,3.386846064e-01,0.000000000e+00,3.386846064e-01
525,30,2.413566791e-01,-1.160556848e-03,2.413566791e-01,2.413538888e-01,0.000000000e+00,2.413538888e-01
525,35,1.776418489e-01,-1.221368298e-03,1.776418489e-01,1.776376501e-01,0.000000000e+00,1.776376501e-01
525,40,1.343943574e-01,-1.220778988e-03,1.343943574e-01,1.343888127e-01,0.000000000e+00,1.343888127e-01
525,45,1.041752879e-01,-1.185367683e-03,1.041752879e-01,1.041685438e-01,0.000000000e+00,1.041685438e-01
525,50,8.253543738e-02,-1.132752522e-03,8.253543738e-02,8.252766382e-02,0.000000000e+00,8.252766382e-02
525,55,6.670404066e-02,-1.072386778e-03,6.670404066e-02,6.669541984e-02,0.000000000e+00,6.669541984e-02
525,60,5.490092670e-02,-1.008678540e-03,5.490092670e-02,5.489165984e-02,0.000000000e+00,5.489165984e-02
525,65,4.595242791e-02,-9.435268693e-04,4.595242791e-02,4.594274032e-02,0.000000000e+00,4.594274032e-02
525,70,3.906711942e-02,-8.777590840e-04,3.906711942e-02,3.905725744e-02,0.000000000e+00,3.905725744e-02
525,75,3.370043295e-02,-8.118119554e-04,3.370043295e-02,3.369065363e-02,0.000000000e+00,3.369065363e-02
525,80,2.947069549e-02,-7.460294747e-04,2.947069549e-02,2.946125137e-02,0.000000000e+00,2.946125137e-02
525,85,2.610584183e-02,-6.807862931e-04,2.610584183e-02,2.609696357e-02,0.000000000e+00,2.609696357e-02
525,90,2.340888526e-02,-6.165267473e-04,2.340888526e-02,2.340076502e-02,0.000000000e+00,2.340076502e-02
525,95,2.123510968e-02,-5.537559378e-04,2.123510968e-02,2.122788820e-02,0.000000000e+00,2.122788820e-02
525,100,1.947672863e-02,-4.930015021e-04,1.947672863e-02,1.947048812e-02,0.000000000e+00,1.947048812e-02
525,105,1.805238511e-02,-4.347596482e-04,1.805238511e-02,1.804714915e-02,0.000000000e+00,1.804714915e-02
525,110,1.689984096e-02,-3.794369795e-04,1.689984096e-02,1.689558085e-02,0.000000000e+00,1.689558085e-02
525,115,1.597079970e-02,-3.272988752e-04,1.597079970e-02,1.596744558e-02,0.000000000e+00,1.596744558e-02
525,120,1.522717821e-02,-2.784374308e-04,1.522717821e-02,1.522463231e-02,0.000000000e+00,1.522463231e-02
525,125,1.463837902e-02,-2.327781244e-04,1.463837902e-02,1.463652809e-02,0.000000000e+00,1.463652809e-02
525,130,1.417926895e-02,-1.901497695e-04,1.417926895e-02,1.417799390e-02,0.000000000e+00,1.417799390e-02
525,135,1.382867315e-02,-1.504341022e-04,1.382867315e-02,1.382785488e-02,0.000000000e+00,1.382785488e-02
525,140,1.356826385e-02,-1.137744562e-04,1.356826385e-02,1.356778682e-02,0.000000000e+00,1.356778682e-02
525,145,1.338177118e-02,-8.075775707e-05,1.338177118e-02,1.338152750e-02,0.000000000e+00,1.338152750e-02
525,150,1.325447467e-02,-5.242624855e-05,1.325447467e-02,1.325437099e-02,0.000000000e+00,1.325437099e-02
525,155,1.317294992e-02,-2.999284609e-05,1.317294992e-02,1.317291577e-02,0.000000000e+00,1.317291577e-02
525,160,1.312504709e-02,-1.427778567e-05,1.312504709e-02,1.312503933e-02,0.000000000e+00,1.312503933e-02
525,165,1.310006710e-02,-5.112412287e-06,1.310006710e-02,1.310006610e-02,0.000000000e+00,1.310006610e-02
525,170,1.308908167e-02,-1.107234623e-06,1.308908167e-02,1.308908162e-02,0.000000000e+00,1.308908162e-02
525,175,1.308532255e-02,-7.324136624e-08,1.308532255e-02,1.308532255e-02,0.000000000e+00,1.308532255e-02
525,180,1.308455111e-02,-0.000000000e+00,1.308455111e-02,1.308455111e-02,0.000000000e+00,1.308455111e-02
550,0,2.451984771e+00,-0.000000000e+00,2.451984771e+00,2.451984771e+00,0.000000000e+00,2.451984771e+00
550,5,1.969631331e+00,-1.800899944e-05,1.969631331e+00,1.969631331e+00,0.000000000e+00,1.969631331e+00
550,10,1.233484972e+00,-1.643093165e-04,1.233484972e+00,1.233484961e+00,0.000000000e+00,1.233484961e+00
550,15,7.607390965e-01,-4.416249716e-04,7.607390965e-01,7.607389683e-01,0.000000000e+00,7.607389683e-01
550,20,4.947552504e-01,-7.456761066e-04,4.947552504e-01,4.947546884e-01,0.000000000e+00,4.947546884e-01
550,25,3.386137109e-01,-9.887647699e-04,3.386137109e-01,3.386122673e-01,0.000000000e+00,3.386122673e-01
550,30,2.412280721e-01,-1.135471005e-03,2.412280721e-01,2.412253998e-01,0.000000000e+00,2.412253998e-01
550,35,1.775073377e-01,-1.194699755e-03,1.775073377e-01,1.775033173e-01,0.000000000e+00,1.775033173e-01
550,40,1.342711762e-01,-1.193932872e-03,1.342711762e-01,1.342658679e-01,0.000000000e+00,1.342658679e-01
550,45,1.040678552e-01,-1.159167198e-03,1.040678552e-01,1.040613993e-01,0.000000000e+00,1.040613993e-01
550,50,8.244343713e-02,-1.107622517e-03,8.244343713e-02,8.243599637e-02,0.000000000e+00,8.243599637e-02
550,55,6.662562809e-02,-1.048532099e-03,6.662562809e-02,6.661737685e-02,0.000000000e+00,6.661737685e-02
550,60,5.483396896e-02,-9.861974921e-04,5.483396896e-02,5.482509978e-02,0.000000000e+00,5.482509978e-02
550,65,4.589495070e-02,-9.224690911e-04,4.589495070e-02,4.588567914e-02,0.000000000e+00,4.588567914e-02
550,70,3.901743608e-02,-8.581511247e-04,3.901743608e-02,3.900799783e-02,0.000000000e+00,3.900799783e-02
550,75,3.365715186e-02,-7.936671966e-04,3.365715186e-02,3.364779285e-02,0.000000000e+00,3.364779285e-02
550,80,2.943268574e-02,-7.293510296e-04,2.943268574e-02,2.942364758e-02,0.000000000e+00,2.942364758e-02
550,85,2.607218927e-02,-6.655668867e-04,2.607218927e-02,2.606369264e-02,0.000000000e+00,2.606369264e-02
550,90,2.337885098e-02,-6.027475565e-04,2.337885098e-02,2.337107975e-02,0.000000000e+00,2.337107975e-02
550,95,2.120809461e-02,-5.413855321e-04,2.120809461e-02,2.120118343e-02,0.000000000e+00,2.120118343e-02
550,100,1.945224466e-02,-4.819955829e-04,1.945224466e-02,1.944627221e-02,0.000000000e+00,1.944627221e-02
550,105,1.803003217e-02,-4.250619656e-04,1.803003217e-02,1.802502100e-02,0.000000000e+00,1.802502100e-02
550,110,1.687928888e-02,-3.709815304e-04,1.687928888e-02,1.687521158e-02,0.000000000e+00,1.687521158e-02
550,115,1.595177402e-02,-3.200132381e-04,1.595177402e-02,1.594856376e-02,0.000000000e+00,1.594856376e-02
550,120,1.520944903e-02,-2.722467944e-04,1.520944903e-02,1.520701225e-02,0.000000000e+00,1.520701225e-02
550,125,1.462175215e-02,-2.276091414e-04,1.462175215e-02,1.461998051e-02,0.000000000e+00,1.461998051e-02
550,130,1.416357897e-02,-1.859328291e-04,1.416357897e-02,1.416235850e-02,0.000000000e+00,1.416235850e-02
550,135,1.381377785e-02,-1.471022650e-04,1.381377785e-02,1.381299459e-02,0.000000000e+00,1.381299459e-02
550,140,1.355403976e-02,-1.112577696e-04,1.355403976e-02,1.355358313e-02,0.000000000e+00,1.355358313e-02
550,145,1.336810997e-02,-7.897356883e-05,1.336810997e-02,1.336787670e-02,0.000000000e+00,1.336787670e-02
550,150,1.324128019e-02,-5.126929478e-05,1.324128019e-02,1.324118093e-02,0.000000000e+00,1.324118093e-02
550,155,1.316013575e-02,-2.933162427e-05,1.316013575e-02,1.316010306e-02,0.000000000e+00,1.316010306e-02
550,160,1.311253452e-02,-1.396328937e-05,1.311253452e-02,1.311252708e-02,0.000000000e+00,1.311252708e-02
550,165,1.308778333e-02,-4.999879666e-06,1.308778333e-02,1.308778237e-02,0.000000000e+00,1.308778237e-02
550,170,1.307695831e-02,-1.082874994e-06,1.307695831e-02,1.307695827e-02,0.000000000e+00,1.307695827e-02
550,175,1.307329426e-02,-7.163052710e-08,1.307329426e-02,1.307329426e-02,0.000000000e+00,1.307329426e-02
550,180,1.307255431e-02,-0.000000000e+00,1.307255431e-02,1.307255431e-02,0.000000000e+00,1.307255431e-02
575,0,2.457946981e+00,-0.000000000e+00,2.457946981e+00,2.457946981e+00,0.000000000e+00,2.457946981e+00
575,5,1.973933704e+00,-1.765942696e-05,1.973933704e+00,1.973933704e+00,0.000000000e+00,1.973933704e+00
575,10,1.235413502e+00,-1.610200931e-04,1.235413502e+00,1.235413492e+00,0.000000000e+00,1.235413492e+00
575,15,7.613830570e-01,-4.324744929e-04,7.613830570e-01,7.613829341e-01,0.000000000e+00,7.613829341e-01
575,20,4.948727797e-01,-7.297813926e-04,4.948727797e-01,4.948722416e-01,0.000000000e+00,4.948722416e-01
575,25,3.385413086e-01,-9.672517343e-04,3.385413086e-01,3.385399269e-01,0.000000000e+00,3.385399269e-01
575,30,2.410994652e-01,-1.110411251e-03,2.410994652e-01,2.410969081e-01,0.000000000e+00,2.410969081e-01
575,35,1.773728265e-01,-1.168070229e-03,1.773728265e-01,1.773689804e-01,0.000000000e+00,1.773689804e-01
575,40,1.341479951e-01,-1.167133962e-03,1.341479951e-01,1.341429178e-01,0.000000000e+00,1.341429178e-01
575,45,1.039604225e-01,-1.133018285e-03,1.039604225e-01,1.039542482e-01,0.000000000e+00,1.039542482e-01
575,50,8.235143688e-02,-1.082545780e-03,8.235143688e-02,8.234432130e-02,0.000000000e+00,8.234432130e-02
575,55,6.654721551e-02,-1.024730603e-03,6.654721551e-02,6.653932536e-02,0.000000000e+00,6.653932536e-02
575,60,5.476701122e-02,-9.637683427e-04,5.476701122e-02,5.475853055e-02,0.000000000e+00,5.475853055e-02
575,65,4.583747348e-02,-9.014611010e-04,4.583747348e-02,4.582860835e-02,0.000000000e+00,4.582860835e-02
575,70,3.896775274e-02,-8.385902586e-04,3.896775274e-02,3.895872842e-02,0.000000000e+00,3.895872842e-02
575,75,3.361387078e-02,-7.755664224e-04,3.361387078e-02,3.360492234e-02,0.000000000e+00,3.360492234e-02
575,80,2.939467599e-02,-7.127131769e-04,2.939467599e-02,2.938603437e-02,0.000000000e+00,2.938603437e-02
575,85,2.603853671e-02,-6.503845035e-04,2.603853671e-02,2.603041286e-02,0.000000000e+00,2.603041286e-02
575,90,2.334881671e-02,-5.890017369e-04,2.334881671e-02,2.334138639e-02,0.000000000e+00,2.334138639e-02
575,95,2.118107954e-02,-5.290448467e-04,2.118107954e-02,2.117447147e-02,0.000000000e+00,2.117447147e-02
575,100,1.942776069e-02,-4.710158092e-04,1.942776069e-02,1.942205009e-02,0.000000000e+00,1.942205009e-02
575,105,1.800767922e-02,-4.153869938e-04,1.800767922e-02,1.800288767e-02,0.000000000e+00,1.800288767e-02
575,110,1.685873679e-02,-3.625455482e-04,1.685873679e-02,1.685483809e-02,0.000000000e+00,1.685483809e-02
575,115,1.593274835e-02,-3.127440502e-04,1.593274835e-02,1.592967862e-02,0.000000000e+00,1.592967862e-02
575,120,1.519171985e-02,-2.660698347e-04,1.519171985e-02,1.518938968e-02,0.000000000e+00,1.518938968e-02
575,125,1.460512529e-02,-2.224513128e-04,1.460512529e-02,1.460343111e-02,0.000000000e+00,1.460343111e-02
575,130,1.414788900e-02,-1.817247653e-04,1.414788900e-02,1.414672185e-02,0.000000000e+00,1.414672185e-02
575,135,1.379888255e-02,-1.437772638e-04,1.379888255e-02,1.379813349e-02,0.000000000e+00,1.379813349e-02
575,140,1.353981567e-02,-1.087461148e-04,1.353981567e-02,1.353937896e-02,0.000000000e+00,1.353937896e-02
575,145,1.335444876e-02,-7.719285871e-05,1.335444876e-02,1.335422566e-02,0.000000000e+00,1.335422566e-02
575,150,1.322808570e-02,-5.011454274e-05,1.322808570e-02,1.322799077e-02,0.000000000e+00,1.322799077e-02
575,155,1.314732158e-02,-2.867163330e-05,1.314732158e-02,1.314729032e-02,0.000000000e+00,1.314729032e-02
575,160,1.310002194e-02,-1.364936730e-05,1.310002194e-02,1.310001483e-02,0.000000000e+00,1.310001483e-02
575,165,1.307549955e-02,-4.887549285e-06,1.307549955e-02,1.307549864e-02,0.000000000e+00,1.307549864e-02
575,170,1.306483495e-02,-1.058558631e-06,1.306483495e-02,1.306483491e-02,0.000000000e+00,1.306483491e-02
575,175,1.306126596e-02,-7.002252823e-08,1.306126596e-02,1.306126596e-02,0.000000000e+00,1.306126596e-02
575,180,1.306055751e-02,-0.000000000e+00,1.306055751e-02,1.306055751e-02,0.000000000e+00,1.306055751e-02
600,0,2.463909191e+00,-0.000000000e+00,2.463909191e+00,2.463909191e+00,0.000000000e+00,2.463909191e+00
600,5,1.978236078e+00,-1.753911819e-05,1.978236078e+00,1.978236078e+00,0.000000000e+00,1.978236078e+00
600,10,1.237342032e+00,-1.598244020e-04,1.237342032e+00,1.237342022e+00,0.000000000e+00,1.237342022e+00
600,15,7.620270174e-01,-4.289564985e-04,7.620270174e-01,7.620268967e-01,0.000000000e+00,7.620268967e-01
600,20,4.949903090e-01,-7.234050035e-04,4.949903090e-01,4.949897804e-01,0.000000000e+00,4.949897804e-01
600,25,3.384689063e-01,-9.583678118e-04,3.384689063e-01,3.384675495e-01,0.000000000e+00,3.384675495e-01
600,30,2.409708583e-01,-1.099860799e-03,2.409708583e-01,2.409683482e-01,0.000000000e+00,2.409683482e-01
600,35,1.772383153e-01,-1.156711554e-03,1.772383153e-01,1.772345408e-01,0.000000000e+00,1.772345408e-01
600,40,1.340248140e-01,-1.155599448e-03,1.340248140e-01,1.340198319e-01,0.000000000e+00,1.340198319e-01
600,45,1.038529898e-01,-1.121691630e-03,1.038529898e-01,1.038469321e-01,0.000000000e+00,1.038469321e-01
600,50,8.225943663e-02,-1.071633826e-03,8.225943663e-02,8.225245599e-02,0.000000000e+00,8.225245599e-02
600,55,6.646880294e-02,-1.014339336e-03,6.646880294e-02,6.646106288e-02,0.000000000e+00,6.646106288e-02
600,60,5.470005348e-02,-9.539529580e-04,5.470005348e-02,5.469173451e-02,0.000000000e+00,5.469173451e-02
600,65,4.577999627e-02,-8.922522765e-04,4.577999627e-02,4.577130044e-02,0.000000000e+00,4.577130044e-02
600,70,3.891806941e-02,-8.300061929e-04,3.891806941e-02,3.890921762e-02,0.000000000e+00,3.890921762e-02
600,75,3.357058969e-02,-7.676177958e-04,3.357058969e-02,3.356181245e-02,0.000000000e+00,3.356181245e-02
600,80,2.935666623e-02,-7.054048453e-04,2.935666623e-02,2.934819000e-02,0.000000000e+00,2.934819000e-02
600,85,2.600488415e-02,-6.437157364e-04,2.600488415e-02,2.599691577e-02,0.000000000e+00,2.599691577e-02
600,90,2.331878244e-02,-5.829659140e-04,2.331878244e-02,2.331149427e-02,0.000000000e+00,2.331149427e-02
600,95,2.115406447e-02,-5.236291474e-04,2.115406447e-02,2.114758275e-02,0.000000000e+00,2.114758275e-02
600,100,1.940327672e-02,-4.662012231e-04,1.940327672e-02,1.939767522e-02,0.000000000e+00,1.939767522e-02
600,105,1.798532627e-02,-4.111488326e-04,1.798532627e-02,1.798062617e-02,0.000000000e+00,1.798062617e-02
600,110,1.683818470e-02,-3.588545093e-04,1.683818470e-02,1.683436033e-02,0.000000000e+00,1.683436033e-02
600,115,1.591372267e-02,-3.095677689e-04,1.591372267e-02,1.591071139e-02,0.000000000e+00,1.591071139e-02
600,120,1.517399067e-02,-2.633747291e-04,1.517399067e-02,1.517170480e-02,0.000000000e+00,1.517170480e-02
600,125,1.458849842e-02,-2.202043385e-04,1.458849842e-02,1.458683640e-02,0.000000000e+00,1.458683640e-02
600,130,1.413219902e-02,-1.798944687e-04,1.413219902e-02,1.413105400e-02,0.000000000e+00,1.413105400e-02
600,135,1.378398726e-02,-1.423333763e-04,1.378398726e-02,1.378325237e-02,0.000000000e+00,1.378325237e-02
600,140,1.352559158e-02,-1.076571452e-04,1.352559158e-02,1.352516313e-02,0.000000000e+00,1.352516313e-02
600,145,1.334078754e-02,-7.642196826e-05,1.334078754e-02,1.334056865e-02,0.000000000e+00,1.334056865e-02
600,150,1.321489122e-02,-4.961533828e-05,1.321489122e-02,1.321479807e-02,0.000000000e+00,1.321479807e-02
600,155,1.313450741e-02,-2.838667529e-05,1.313450741e-02,1.313447674e-02,0.000000000e+00,1.313447674e-02
600,160,1.308750937e-02,-1.351397451e-05,1.308750937e-02,1.308750239e-02,0.000000000e+00,1.308750239e-02
600,165,1.306321578e-02,-4.839144075e-06,1.306321578e-02,1.306321488e-02,0.000000000e+00,1.306321488e-02
600,170,1.305271160e-02,-1.048086976e-06,1.305271160e-02,1.305271156e-02,0.000000000e+00,1.305271156e-02
600,175,1.304923767e-02,-6.933032688e-08,1.304923767e-02,1.304923767e-02,0.000000000e+00,1.304923767e-02
600,180,1.304856071e-02,-0.000000000e+00,1.304856071e-02,1.304856071e-02,0.000000000e+00,1.304856071e-02
625,0,2.469871401e+00,-0.000000000e+00,2.469871401e+00,2.469871401e+00,0.000000000e+00,2.469871401e+00
625,5,1.982538451e+00,-1.757726320e-05,1.982538451e+00,1.982538451e+00,0.000000000e+00,1.982538451e+00
625,10,1.239270562e+00,-1.600735054e-04,1.239270562e+00,1.239270551e+00,0.000000000e+00,1.239270551e+00
625,15,7.626709779e-01,-4.293189936e-04,7.626709779e-01,7.626708571e-01,0.000000000e+00,7.626708571e-01
625,20,4.951078384e-01,-7.235767671e-04,4.951078384e-01,4.951073097e-01,0.000000000e+00,4.951073097e-01
625,25,3.383965040e-01,-9.581628061e-04,3.383965040e-01,3.383951475e-01,0.000000000e+00,3.383951475e-01
625,30,2.408422514e-01,-1.099273800e-03,2.408422514e-01,2.408397426e-01,0.000000000e+00,2.408397426e-01
625,35,1.771038042e-01,-1.155833693e-03,1.771038042e-01,1.771000325e-01,0.000000000e+00,1.771000325e-01
625,40,1.339016328e-01,-1.154537345e-03,1.339016328e-01,1.338966554e-01,0.000000000e+00,1.338966554e-01
625,45,1.037455571e-01,-1.120531275e-03,1.037455571e-01,1.037395056e-01,0.000000000e+00,1.037395056e-01
625,50,8.216743638e-02,-1.070435294e-03,8.216743638e-02,8.216046355e-02,0.000000000e+00,8.216046355e-02
625,55,6.639039036e-02,-1.013142730e-03,6.639039036e-02,6.638265944e-02,0.000000000e+00,6.638265944e-02
625,60,5.463309574e-02,-9.527852346e-04,5.463309574e-02,5.462478696e-02,0.000000000e+00,5.462478696e-02
625,65,4.572251905e-02,-8.911320453e-04,4.572251905e-02,4.571383414e-02,0.000000000e+00,4.571383414e-02
625,70,3.886838607e-02,-8.289465957e-04,3.886838607e-02,3.885954558e-02,0.000000000e+00,3.885954558e-02
625,75,3.352730861e-02,-7.666281400e-04,3.352730861e-02,3.351854269e-02,0.000000000e+00,3.351854269e-02
625,80,2.931865648e-02,-7.044915174e-04,2.931865648e-02,2.931019123e-02,0.000000000e+00,2.931019123e-02
625,85,2.597123159e-02,-6.428827128e-04,2.597123159e-02,2.596327352e-02,0.000000000e+00,2.596327352e-02
625,90,2.328874817e-02,-5.822150619e-04,2.328874817e-02,2.328146939e-02,0.000000000e+00,2.328146939e-02
625,95,2.112704940e-02,-5.229604400e-04,2.112704940e-02,2.112057596e-02,0.000000000e+00,2.112057596e-02
625,100,1.937879276e-02,-4.656129485e-04,1.937879276e-02,1.937319832e-02,0.000000000e+00,1.937319832e-02
625,105,1.796297332e-02,-4.106378388e-04,1.796297332e-02,1.795827907e-02,0.000000000e+00,1.795827907e-02
625,110,1.681763262e-02,-3.584165043e-04,1.681763262e-02,1.681381291e-02,0.000000000e+00,1.681381291e-02
625,115,1.589469699e-02,-3.091976647e-04,1.589469699e-02,1.589168932e-02,0.000000000e+00,1.589168932e-02
625,120,1.515626149e-02,-2.630670040e-04,1.515626149e-02,1.515397829e-02,0.000000000e+00,1.515397829e-02
625,125,1.457187155e-02,-2.199533663e-04,1.457187155e-02,1.457021143e-02,0.000000000e+00,1.457021143e-02
625,130,1.411650905e-02,-1.796947447e-04,1.411650905e-02,1.411536530e-02,0.000000000e+00,1.411536530e-02
625,135,1.376909196e-02,-1.421795676e-04,1.376909196e-02,1.376835787e-02,0.000000000e+00,1.376835787e-02
625,140,1.351136749e-02,-1.075439284e-04,1.351136749e-02,1.351093949e-02,0.000000000e+00,1.351093949e-02
625,145,1.332712633e-02,-7.634371076e-05,1.332712633e-02,1.332690766e-02,0.000000000e+00,1.332690766e-02
625,150,1.320169673e-02,-4.956579956e-05,1.320169673e-02,1.320160368e-02,0.000000000e+00,1.320160368e-02
625,155,1.312169324e-02,-2.835898094e-05,1.312169324e-02,1.312166260e-02,0.000000000e+00,1.312166260e-02
625,160,1.307499679e-02,-1.350105421e-05,1.307499679e-02,1.307498982e-02,0.000000000e+00,1.307498982e-02
625,165,1.305093201e-02,-4.834593669e-06,1.305093201e-02,1.305093111e-02,0.000000000e+00,1.305093111e-02
625,170,1.304058824e-02,-1.047113513e-06,1.304058824e-02,1.304058820e-02,0.000000000e+00,1.304058820e-02
625,175,1.303720938e-02,-6.926642081e-08,1.303720938e-02,1.303720938e-02,0.000000000e+00,1.303720938e-02
625,180,1.303656391e-02,-0.000000000e+00,1.303656391e-02,1.303656391e-02,0.000000000e+00,1.303656391e-02
650,0,2.475833610e+00,-0.000000000e+00,2.475833610e+00,2.475833610e+00,0.000000000e+00,2.475833610e+00
650,5,1.986840825e+00,-1.761540821e-05,1.986840825e+00,1.986840825e+00,0.000000000e+00,1.986840825e+00
650,10,1.241199091e+00,-1.603226089e-04,1.241199091e+00,1.241199081e+00,0.000000000e+00,1.241199081e+00
650,15,7.633149384e-01,-4.296814886e-04,7.633149384e-01,7.633148175e-01,0.000000000e+00,7.633148175e-01
650,20,4.952253677e-01,-7.237485306e-04,4.952253677e-01,4.952248389e-01,0.000000000e+00,4.952248389e-01
650,25,3.383241017e-01,-9.579578005e-04,3.383241017e-01,3.383227455e-01,0.000000000e+00,3.383227455e-01
650,30,2.407136444e-01,-1.098686801e-03,2.407136444e-01,2.407111371e-01,0.000000000e+00,2.407111371e-01
650,35,1.769692930e-01,-1.154955832e-03,1.769692930e-01,1.769655241e-01,0.000000000e+00,1.769655241e-01
650,40,1.337784517e-01,-1.153475243e-03,1.337784517e-01,1.337734788e-01,0.000000000e+00,1.337734788e-01
650,45,1.036381244e-01,-1.119370920e-03,1.036381244e-01,1.036320792e-01,0.000000000e+00,1.036320792e-01
650,50,8.207543613e-02,-1.069236761e-03,8.207543613e-02,8.206847110e-02,0.000000000e+00,8.206847110e-02
650,55,6.631197779e-02,-1.011946124e-03,6.631197779e-02,6.630425600e-02,0.000000000e+00,6.630425600e-02
650,60,5.456613800e-02,-9.516175111e-04,5.456613800e-02,5.455783940e-02,0.000000000e+00,5.455783940e-02
650,65,4.566504183e-02,-8.900118142e-04,4.566504183e-02,4.565636784e-02,0.000000000e+00,4.565636784e-02
650,70,3.881870273e-02,-8.278869985e-04,3.881870273e-02,3.880987355e-02,0.000000000e+00,3.880987355e-02
650,75,3.348402752e-02,-7.656384841e-04,3.348402752e-02,3.347527292e-02,0.000000000e+00,3.347527292e-02
650,80,2.928064673e-02,-7.035781895e-04,2.928064673e-02,2.927219245e-02,0.000000000e+00,2.927219245e-02
650,85,2.593757903e-02,-6.420496892e-04,2.593757903e-02,2.592963128e-02,0.000000000e+00,2.592963128e-02
650,90,2.325871390e-02,-5.814642098e-04,2.325871390e-02,2.325144450e-02,0.000000000e+00,2.325144450e-02
650,95,2.110003434e-02,-5.222917327e-04,2.110003434e-02,2.109356917e-02,0.000000000e+00,2.109356917e-02
650,100,1.935430879e-02,-4.650246738e-04,1.935430879e-02,1.934872142e-02,0.000000000e+00,1.934872142e-02
650,105,1.794062037e-02,-4.101268451e-04,1.794062037e-02,1.793593196e-02,0.000000000e+00,1.793593196e-02
650,110,1.679708053e-02,-3.579784993e-04,1.679708053e-02,1.679326549e-02,0.000000000e+00,1.679326549e-02
650,115,1.587567132e-02,-3.088275604e-04,1.587567132e-02,1.587266724e-02,0.000000000e+00,1.587266724e-02
650,120,1.513853231e-02,-2.627592789e-04,1.513853231e-02,1.513625178e-02,0.000000000e+00,1.513625178e-02
650,125,1.455524469e-02,-2.197023941e-04,1.455524469e-02,1.455358646e-02,0.000000000e+00,1.455358646e-02
